日付,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分,,
20240430,ジェイテックコーポレーション,3446,金属製品,0.00%,TOPIX Small 2,,
20240430,フェイスネットワーク,3489,不動産業,0.00%,TOPIX Small 2,,
20240430,サツドラホールディングス,3544,小売業,0.00%,TOPIX Small 2,,
20240430,サイバーリンクス,3683,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ＰＣＩホールディングス,3918,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ランドコンピュータ,3924,情報・通信業,0.00%,TOPIX Small 2,,
20240430,シンクロ・フード,3963,情報・通信業,0.00%,TOPIX Small 2,,
20240430,東邦アセチレン,4093,化学,0.00%,TOPIX Small 2,,
20240430,ダイキアクシス,4245,化学,0.00%,TOPIX Small 2,,
20240430,竹本容器,4248,化学,0.00%,TOPIX Small 2,,
20240430,日華化学,4463,化学,0.00%,TOPIX Small 2,,
20240430,ニイタカ,4465,化学,0.00%,TOPIX Small 2,,
20240430,ビーピー・カストロール,5015,石油・石炭製品,0.00%,TOPIX Small 2,,
20240430,クリエートメディック,5187,精密機器,0.00%,TOPIX Small 2,,
20240430,クニミネ工業,5388,ガラス・土石製品,0.00%,TOPIX Small 2,,
20240430,ミガロホールディングス,5535,不動産業,0.00%,TOPIX Small 2,,
20240430,日亜鋼業,5658,鉄鋼,0.00%,TOPIX Small 2,,
20240430,駒井ハルテック,5915,金属製品,0.00%,TOPIX Small 2,,
20240430,日本フイルコン,5942,金属製品,0.00%,TOPIX Small 2,,
20240430,ダイニチ工業,5951,金属製品,0.00%,TOPIX Small 2,,
20240430,三洋工業,5958,金属製品,0.00%,TOPIX Small 2,,
20240430,石川製作所,6208,機械,0.00%,TOPIX Small 2,,
20240430,カワタ,6292,機械,0.00%,TOPIX Small 2,,
20240430,シンニッタン,6319,鉄鋼,0.00%,TOPIX Small 2,,
20240430,石井鐵工所,6362,機械,0.00%,TOPIX Small 2,,
20240430,大同工業,6373,機械,0.00%,TOPIX Small 2,,
20240430,油研工業,6393,機械,0.00%,TOPIX Small 2,,
20240430,東洋電機製造,6505,電気機器,0.00%,TOPIX Small 2,,
20240430,ウェルビー,6556,サービス業,0.00%,TOPIX Small 2,,
20240430,岩崎通信機,6704,電気機器,0.00%,TOPIX Small 2,,
20240430,東亜ディーケーケー,6848,電気機器,0.00%,TOPIX Small 2,,
20240430,共和電業,6853,電気機器,0.00%,TOPIX Small 2,,
20240430,原田工業,6904,電気機器,0.00%,TOPIX Small 2,,
20240430,プロレド・パートナーズ,7034,サービス業,0.00%,TOPIX Small 2,,
20240430,近畿車輛,7122,輸送用機器,0.00%,TOPIX Small 2,,
20240430,じもとホールディングス,7161,銀行業,0.00%,TOPIX Small 2,,
20240430,イントラスト,7191,その他金融業,0.00%,TOPIX Small 2,,
20240430,Ｃａｓａ,7196,その他金融業,0.00%,TOPIX Small 2,,
20240430,河西工業,7256,輸送用機器,0.00%,TOPIX Small 2,,
20240430,今仙電機製作所,7266,輸送用機器,0.00%,TOPIX Small 2,,
20240430,ＴＢＫ,7277,輸送用機器,0.00%,TOPIX Small 2,,
20240430,はるやまホールディングス,7416,小売業,0.00%,TOPIX Small 2,,
20240430,ライトオン,7445,小売業,0.00%,TOPIX Small 2,,
20240430,尾家産業,7481,卸売業,0.00%,TOPIX Small 2,,
20240430,ヒマラヤ,7514,小売業,0.00%,TOPIX Small 2,,
20240430,シード,7743,精密機器,0.00%,TOPIX Small 2,,
20240430,永大産業,7822,その他製品,0.00%,TOPIX Small 2,,
20240430,タカノ,7885,その他製品,0.00%,TOPIX Small 2,,
20240430,ウッドワン,7898,その他製品,0.00%,TOPIX Small 2,,
20240430,きもと,7908,化学,0.00%,TOPIX Small 2,,
20240430,ＭＵＴＯＨホールディングス,7999,電気機器,0.00%,TOPIX Small 2,,
20240430,東都水産,8038,卸売業,0.00%,TOPIX Small 2,,
20240430,クワザワホールディングス,8104,卸売業,0.00%,TOPIX Small 2,,
20240430,富山銀行,8365,銀行業,0.00%,TOPIX Small 2,,
20240430,高知銀行,8416,銀行業,0.00%,TOPIX Small 2,,
20240430,福島銀行,8562,銀行業,0.00%,TOPIX Small 2,,
20240430,大東銀行,8563,銀行業,0.00%,TOPIX Small 2,,
20240430,アサックス,8772,その他金融業,0.00%,TOPIX Small 2,,
20240430,太平洋興発,8835,卸売業,0.00%,TOPIX Small 2,,
20240430,毎日コムネット,8908,不動産業,0.00%,TOPIX Small 2,,
20240430,サンネクスタグループ,8945,不動産業,0.00%,TOPIX Small 2,,
20240430,パスコ,9232,空運業,0.00%,TOPIX Small 2,,
20240430,東陽倉庫,9306,倉庫・運輸関連業,0.00%,TOPIX Small 2,,
20240430,ケイヒン,9312,倉庫・運輸関連業,0.00%,TOPIX Small 2,,
20240430,東洋埠頭,9351,倉庫・運輸関連業,0.00%,TOPIX Small 2,,
20240430,日本ＢＳ放送,9414,情報・通信業,0.00%,TOPIX Small 2,,
20240430,アゴーラ　ホスピタリティー　グループ,9704,サービス業,0.00%,TOPIX Small 2,,
20240430,白洋舎,9731,サービス業,0.00%,TOPIX Small 2,,
20240430,タキヒヨー,9982,卸売業,0.00%,TOPIX Small 2,,
20240430,ホクリヨウ,1384,水産・農林業,0.00%,TOPIX Small 2,,
20240430,ダイセキ環境ソリューション,1712,建設業,0.00%,TOPIX Small 2,,
20240430,富士ピー・エス,1848,建設業,0.00%,TOPIX Small 2,,
20240430,サニーサイドアップグループ,2180,サービス業,0.00%,TOPIX Small 2,,
20240430,リニカル,2183,サービス業,0.00%,TOPIX Small 2,,
20240430,林兼産業,2286,食料品,0.00%,TOPIX Small 2,,
20240430,エプコ,2311,サービス業,0.00%,TOPIX Small 2,,
20240430,ツカダ・グローバルホールディング,2418,サービス業,0.00%,TOPIX Small 2,,
20240430,ジャパンフーズ,2599,食料品,0.00%,TOPIX Small 2,,
20240430,ジーフット,2686,小売業,0.00%,TOPIX Small 2,,
20240430,ピエトロ,2818,食料品,0.00%,TOPIX Small 2,,
20240430,大冷,2883,食料品,0.00%,TOPIX Small 2,,
20240430,イフジ産業,2924,食料品,0.00%,TOPIX Small 2,,
20240430,神栄,3004,卸売業,0.00%,TOPIX Small 2,,
20240430,ハブ,3030,小売業,0.00%,TOPIX Small 2,,
20240430,ディーブイエックス,3079,卸売業,0.00%,TOPIX Small 2,,
20240430,きちりホールディングス,3082,小売業,0.00%,TOPIX Small 2,,
20240430,黒谷,3168,卸売業,0.00%,TOPIX Small 2,,
20240430,ティーライフ,3172,小売業,0.00%,TOPIX Small 2,,
20240430,Ｃｏｍｉｎｉｘ,3173,卸売業,0.00%,TOPIX Small 2,,
20240430,エー・ピーホールディングス,3175,小売業,0.00%,TOPIX Small 2,,
20240430,コーセーアールイー,3246,不動産業,0.00%,TOPIX Small 2,,
20240430,イーグランド,3294,不動産業,0.00%,TOPIX Small 2,,
20240430,デリカフーズホールディングス,3392,卸売業,0.00%,TOPIX Small 2,,
20240430,フェリシモ,3396,小売業,0.00%,TOPIX Small 2,,
20240430,ファーストブラザーズ,3454,不動産業,0.00%,TOPIX Small 2,,
20240430,アグレ都市デザイン,3467,不動産業,0.00%,TOPIX Small 2,,
20240430,テンポイノベーション,3484,不動産業,0.00%,TOPIX Small 2,,
20240430,日本フエルト,3512,繊維製品,0.00%,TOPIX Small 2,,
20240430,イチカワ,3513,繊維製品,0.00%,TOPIX Small 2,,
20240430,ウイルプラスホールディングス,3538,小売業,0.00%,TOPIX Small 2,,
20240430,ダイニック,3551,繊維製品,0.00%,TOPIX Small 2,,
20240430,ソトー,3571,繊維製品,0.00%,TOPIX Small 2,,
20240430,テクミラホールディングス,3627,情報・通信業,0.00%,TOPIX Small 2,,
20240430,電算,3640,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ｅｎｉｓｈ,3667,情報・通信業,0.00%,TOPIX Small 2,,
20240430,クロス・マーケティンググループ,3675,情報・通信業,0.00%,TOPIX Small 2,,
20240430,巴川コーポレーション,3878,化学,0.00%,TOPIX Small 2,,
20240430,エイトレッド,3969,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ビーグリー,3981,情報・通信業,0.00%,TOPIX Small 2,,
20240430,サインポスト,3996,情報・通信業,0.00%,TOPIX Small 2,,
20240430,片倉コープアグリ,4031,化学,0.00%,TOPIX Small 2,,
20240430,ソルクシーズ,4284,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ＣＥホールディングス,4320,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ＮＥＸＹＺ．Ｇｒｏｕｐ,4346,その他金融業,0.00%,TOPIX Small 2,,
20240430,新日本理化,4406,化学,0.00%,TOPIX Small 2,,
20240430,東海ソフト,4430,情報・通信業,0.00%,TOPIX Small 2,,
20240430,東名,4439,情報・通信業,0.00%,TOPIX Small 2,,
20240430,トビラシステムズ,4441,情報・通信業,0.00%,TOPIX Small 2,,
20240430,わかもと製薬,4512,医薬品,0.00%,TOPIX Small 2,,
20240430,有機合成薬品工業,4531,化学,0.00%,TOPIX Small 2,,
20240430,日本ケミファ,4539,医薬品,0.00%,TOPIX Small 2,,
20240430,トーセ,4728,情報・通信業,0.00%,TOPIX Small 2,,
20240430,エックスネット,4762,情報・通信業,0.00%,TOPIX Small 2,,
20240430,シーボン,4926,化学,0.00%,TOPIX Small 2,,
20240430,アジュバンホールディングス,4929,化学,0.00%,TOPIX Small 2,,
20240430,ニッカトー,5367,ガラス・土石製品,0.00%,TOPIX Small 2,,
20240430,エーアンドエーマテリアル,5391,ガラス・土石製品,0.00%,TOPIX Small 2,,
20240430,日本高周波鋼業,5476,鉄鋼,0.00%,TOPIX Small 2,,
20240430,日本金属,5491,鉄鋼,0.00%,TOPIX Small 2,,
20240430,虹技,5603,鉄鋼,0.00%,TOPIX Small 2,,
20240430,カナレ電気,5819,非鉄金属,0.00%,TOPIX Small 2,,
20240430,高田機工,5923,金属製品,0.00%,TOPIX Small 2,,
20240430,モリテック　スチール,5986,金属製品,0.00%,TOPIX Small 2,,
20240430,三機サービス,6044,サービス業,0.00%,TOPIX Small 2,,
20240430,日本ギア工業,6356,機械,0.00%,TOPIX Small 2,,
20240430,サンデン,6444,機械,0.00%,TOPIX Small 2,,
20240430,オリジン,6513,電気機器,0.00%,TOPIX Small 2,,
20240430,船場,6540,サービス業,0.00%,TOPIX Small 2,,
20240430,ツナググループ・ホールディングス,6551,サービス業,0.00%,TOPIX Small 2,,
20240430,不二電機工業,6654,電気機器,0.00%,TOPIX Small 2,,
20240430,ナカヨ,6715,電気機器,0.00%,TOPIX Small 2,,
20240430,星和電機,6748,電気機器,0.00%,TOPIX Small 2,,
20240430,池上通信機,6771,電気機器,0.00%,TOPIX Small 2,,
20240430,小野測器,6858,電気機器,0.00%,TOPIX Small 2,,
20240430,岡谷電機産業,6926,電気機器,0.00%,TOPIX Small 2,,
20240430,双信電機,6938,電気機器,0.00%,TOPIX Small 2,,
20240430,協栄産業,6973,卸売業,0.00%,TOPIX Small 2,,
20240430,サノヤスホールディングス,7022,機械,0.00%,TOPIX Small 2,,
20240430,スプリックス,7030,サービス業,0.00%,TOPIX Small 2,,
20240430,一家ホールディングス,7127,小売業,0.00%,TOPIX Small 2,,
20240430,日本モーゲージサービス,7192,その他金融業,0.00%,TOPIX Small 2,,
20240430,レシップホールディングス,7213,輸送用機器,0.00%,TOPIX Small 2,,
20240430,ＧＭＢ,7214,輸送用機器,0.00%,TOPIX Small 2,,
20240430,安永,7271,輸送用機器,0.00%,TOPIX Small 2,,
20240430,エコートレーディング,7427,卸売業,0.00%,TOPIX Small 2,,
20240430,中山福,7442,卸売業,0.00%,TOPIX Small 2,,
20240430,ハウス　オブ　ローゼ,7506,小売業,0.00%,TOPIX Small 2,,
20240430,ハークスレイ,7561,小売業,0.00%,TOPIX Small 2,,
20240430,エスケイジャパン,7608,卸売業,0.00%,TOPIX Small 2,,
20240430,田中商事,7619,卸売業,0.00%,TOPIX Small 2,,
20240430,ＫＹＯＲＩＴＳＵ,7795,その他製品,0.00%,TOPIX Small 2,,
20240430,ヴィア・ホールディングス,7918,小売業,0.00%,TOPIX Small 2,,
20240430,ウェーブロックホールディングス,7940,化学,0.00%,TOPIX Small 2,,
20240430,ツカモトコーポレーション,8025,卸売業,0.00%,TOPIX Small 2,,
20240430,トルク,8077,卸売業,0.00%,TOPIX Small 2,,
20240430,キング,8118,繊維製品,0.00%,TOPIX Small 2,,
20240430,ヤマトインターナショナル,8127,繊維製品,0.00%,TOPIX Small 2,,
20240430,井筒屋,8260,小売業,0.00%,TOPIX Small 2,,
20240430,Ｏｌｙｍｐｉｃグループ,8289,小売業,0.00%,TOPIX Small 2,,
20240430,マネーパートナーズグループ,8732,証券、商品先物取引業,0.00%,TOPIX Small 2,,
20240430,アドバンテッジリスクマネジメント,8769,サービス業,0.00%,TOPIX Small 2,,
20240430,日本石油輸送,9074,陸運業,0.00%,TOPIX Small 2,,
20240430,エスライングループ本社,9078,陸運業,0.00%,TOPIX Small 2,,
20240430,共栄タンカー,9130,海運業,0.00%,TOPIX Small 2,,
20240430,ヤマシタヘルスケアホールディングス,9265,卸売業,0.00%,TOPIX Small 2,,
20240430,ナルミヤ・インターナショナル,9275,小売業,0.00%,TOPIX Small 2,,
20240430,川西倉庫,9322,倉庫・運輸関連業,0.00%,TOPIX Small 2,,
20240430,サンリツ,9366,倉庫・運輸関連業,0.00%,TOPIX Small 2,,
20240430,ショーエイコーポレーション,9385,化学,0.00%,TOPIX Small 2,,
20240430,丸紅建材リース,9763,卸売業,0.00%,TOPIX Small 2,,
20240430,北恵,9872,卸売業,0.00%,TOPIX Small 2,,
20240430,北沢産業,9930,卸売業,0.00%,TOPIX Small 2,,
20240430,ヤマザワ,9993,小売業,0.00%,TOPIX Small 2,,
20240430,サンヨーホームズ,1420,建設業,0.00%,TOPIX Small 2,,
20240430,キャンディル,1446,建設業,0.00%,TOPIX Small 2,,
20240430,ソネック,1768,建設業,0.00%,TOPIX Small 2,,
20240430,中広,2139,サービス業,0.00%,TOPIX Small 2,,
20240430,エスクリ,2196,サービス業,0.00%,TOPIX Small 2,,
20240430,第一屋製パン,2215,食料品,0.00%,TOPIX Small 2,,
20240430,サイネックス,2376,サービス業,0.00%,TOPIX Small 2,,
20240430,ブラス,2424,サービス業,0.00%,TOPIX Small 2,,
20240430,Ａｏｂａ‐ＢＢＴ,2464,サービス業,0.00%,TOPIX Small 2,,
20240430,ＣＤＧ,2487,サービス業,0.00%,TOPIX Small 2,,
20240430,シー・ヴイ・エス・ベイエリア,2687,小売業,0.00%,TOPIX Small 2,,
20240430,ＩＫホールディングス,2722,小売業,0.00%,TOPIX Small 2,,
20240430,ファーマライズホールディングス,2796,小売業,0.00%,TOPIX Small 2,,
20240430,焼津水産化学工業,2812,食料品,0.00%,TOPIX Small 2,,
20240430,ハイパー,3054,卸売業,0.00%,TOPIX Small 2,,
20240430,東京一番フーズ,3067,小売業,0.00%,TOPIX Small 2,,
20240430,マーケットエンタープライズ,3135,小売業,0.00%,TOPIX Small 2,,
20240430,ミサワ,3169,小売業,0.00%,TOPIX Small 2,,
20240430,ダイトウボウ,3202,繊維製品,0.00%,TOPIX Small 2,,
20240430,トーア紡コーポレーション,3204,繊維製品,0.00%,TOPIX Small 2,,
20240430,ハウスコム,3275,不動産業,0.00%,TOPIX Small 2,,
20240430,エストラスト,3280,不動産業,0.00%,TOPIX Small 2,,
20240430,エコナックホールディングス,3521,サービス業,0.00%,TOPIX Small 2,,
20240430,日東製網,3524,繊維製品,0.00%,TOPIX Small 2,,
20240430,東海染工,3577,繊維製品,0.00%,TOPIX Small 2,,
20240430,クラウディアホールディングス,3607,繊維製品,0.00%,TOPIX Small 2,,
20240430,ボルテージ,3639,情報・通信業,0.00%,TOPIX Small 2,,
20240430,オルトプラス,3672,情報・通信業,0.00%,TOPIX Small 2,,
20240430,エンカレッジ・テクノロジ,3682,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ディー・エル・イー,3686,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ザッパラス,3770,情報・通信業,0.00%,TOPIX Small 2,,
20240430,システムインテグレータ,3826,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ＯＤＫソリューションズ,3839,情報・通信業,0.00%,TOPIX Small 2,,
20240430,阿波製紙,3896,パルプ・紙,0.00%,TOPIX Small 2,,
20240430,ショーケース,3909,情報・通信業,0.00%,TOPIX Small 2,,
20240430,モバイルファクトリー,3912,情報・通信業,0.00%,TOPIX Small 2,,
20240430,アイビーシー,3920,情報・通信業,0.00%,TOPIX Small 2,,
20240430,マイネット,3928,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ベネフィットジャパン,3934,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ノムラシステムコーポレーション,3940,情報・通信業,0.00%,TOPIX Small 2,,
20240430,キャピタル・アセット・プランニング,3965,情報・通信業,0.00%,TOPIX Small 2,,
20240430,チタン工業,4098,化学,0.00%,TOPIX Small 2,,
20240430,フェイス,4295,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ＴＡＣ,4319,サービス業,0.00%,TOPIX Small 2,,
20240430,ヴィッツ,4440,情報・通信業,0.00%,TOPIX Small 2,,
20240430,Ｌｉｎｋ－Ｕグループ,4446,情報・通信業,0.00%,TOPIX Small 2,,
20240430,神東塗料,4615,化学,0.00%,TOPIX Small 2,,
20240430,秀英予備校,4678,サービス業,0.00%,TOPIX Small 2,,
20240430,田谷,4679,サービス業,0.00%,TOPIX Small 2,,
20240430,日本エンタープライズ,4829,情報・通信業,0.00%,TOPIX Small 2,,
20240430,日本鋳鉄管,5612,鉄鋼,0.00%,TOPIX Small 2,,
20240430,エス・サイエンス,5721,非鉄金属,0.00%,TOPIX Small 2,,
20240430,東洋シヤッター,5936,金属製品,0.00%,TOPIX Small 2,,
20240430,アドバネクス,5998,金属製品,0.00%,TOPIX Small 2,,
20240430,ファーストロジック,6037,サービス業,0.00%,TOPIX Small 2,,
20240430,リブセンス,6054,サービス業,0.00%,TOPIX Small 2,,
20240430,ウチヤマホールディングス,6059,サービス業,0.00%,TOPIX Small 2,,
20240430,エスクロー・エージェント・ジャパン,6093,サービス業,0.00%,TOPIX Small 2,,
20240430,レアジョブ,6096,サービス業,0.00%,TOPIX Small 2,,
20240430,ダイジェット工業,6138,機械,0.00%,TOPIX Small 2,,
20240430,土木管理総合試験所,6171,サービス業,0.00%,TOPIX Small 2,,
20240430,ＳＭＮ,6185,サービス業,0.00%,TOPIX Small 2,,
20240430,一蔵,6186,サービス業,0.00%,TOPIX Small 2,,
20240430,グローバルキッズＣＯＭＰＡＮＹ,6189,サービス業,0.00%,TOPIX Small 2,,
20240430,津田駒工業,6217,機械,0.00%,TOPIX Small 2,,
20240430,エンシュウ,6218,機械,0.00%,TOPIX Small 2,,
20240430,タカキタ,6325,機械,0.00%,TOPIX Small 2,,
20240430,東京機械製作所,6335,機械,0.00%,TOPIX Small 2,,
20240430,オーイズミ,6428,機械,0.00%,TOPIX Small 2,,
20240430,キャリアインデックス,6538,サービス業,0.00%,TOPIX Small 2,,
20240430,フルテック,6546,サービス業,0.00%,TOPIX Small 2,,
20240430,ＧａｍｅＷｉｔｈ,6552,サービス業,0.00%,TOPIX Small 2,,
20240430,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,6555,サービス業,0.00%,TOPIX Small 2,,
20240430,ティアック,6803,電気機器,0.00%,TOPIX Small 2,,
20240430,澤藤電機,6901,電気機器,0.00%,TOPIX Small 2,,
20240430,ａｎｄ　ｆａｃｔｏｒｙ,7035,サービス業,0.00%,TOPIX Small 2,,
20240430,ギークス,7060,サービス業,0.00%,TOPIX Small 2,,
20240430,ジャパンクラフトホールディングス,7135,小売業,0.00%,TOPIX Small 2,,
20240430,島根銀行,7150,銀行業,0.00%,TOPIX Small 2,,
20240430,あんしん保証,7183,その他金融業,0.00%,TOPIX Small 2,,
20240430,ファルテック,7215,輸送用機器,0.00%,TOPIX Small 2,,
20240430,盟和産業,7284,輸送用機器,0.00%,TOPIX Small 2,,
20240430,コンフィデンス・インターワークス,7374,サービス業,0.00%,TOPIX Small 2,,
20240430,マルシェ,7524,小売業,0.00%,TOPIX Small 2,,
20240430,ポプラ,7601,小売業,0.00%,TOPIX Small 2,,
20240430,ＹＵ－ＷＡ　Ｃｒｅａｔｉｏｎ　Ｈｏｌｄｉｎｇｓ,7615,小売業,0.00%,TOPIX Small 2,,
20240430,ダイコー通産,7673,卸売業,0.00%,TOPIX Small 2,,
20240430,クボテック,7709,精密機器,0.00%,TOPIX Small 2,,
20240430,粧美堂,7819,その他製品,0.00%,TOPIX Small 2,,
20240430,アイフィスジャパン,7833,その他製品,0.00%,TOPIX Small 2,,
20240430,エステールホールディングス,7872,その他製品,0.00%,TOPIX Small 2,,
20240430,ホクシン,7897,その他製品,0.00%,TOPIX Small 2,,
20240430,光村印刷,7916,その他製品,0.00%,TOPIX Small 2,,
20240430,ナイガイ,8013,繊維製品,0.00%,TOPIX Small 2,,
20240430,キムラタン,8107,繊維製品,0.00%,TOPIX Small 2,,
20240430,タカキュー,8166,小売業,0.00%,TOPIX Small 2,,
20240430,東天紅,8181,小売業,0.00%,TOPIX Small 2,,
20240430,はせがわ,8230,小売業,0.00%,TOPIX Small 2,,
20240430,日本アジア投資,8518,証券、商品先物取引業,0.00%,TOPIX Small 2,,
20240430,光世証券,8617,証券、商品先物取引業,0.00%,TOPIX Small 2,,
20240430,小林洋行,8742,証券、商品先物取引業,0.00%,TOPIX Small 2,,
20240430,インテリックス,8940,不動産業,0.00%,TOPIX Small 2,,
20240430,ランドビジネス,8944,不動産業,0.00%,TOPIX Small 2,,
20240430,丸運,9067,陸運業,0.00%,TOPIX Small 2,,
20240430,ファイズホールディングス,9325,倉庫・運輸関連業,0.00%,TOPIX Small 2,,
20240430,東海運,9380,倉庫・運輸関連業,0.00%,TOPIX Small 2,,
20240430,スマートバリュー,9417,情報・通信業,0.00%,TOPIX Small 2,,
20240430,ワイヤレスゲート,9419,情報・通信業,0.00%,TOPIX Small 2,,
20240430,クロップス,9428,情報・通信業,0.00%,TOPIX Small 2,,
20240430,アイドママーケティングコミュニケーション,9466,情報・通信業,0.00%,TOPIX Small 2,,
20240430,昭文社ホールディングス,9475,情報・通信業,0.00%,TOPIX Small 2,,
20240430,インプレスホールディングス,9479,情報・通信業,0.00%,TOPIX Small 2,,
20240430,進学会ホールディングス,9760,サービス業,0.00%,TOPIX Small 2,,
20240430,愛眼,9854,小売業,0.00%,TOPIX Small 2,,
20240430,アルテック,9972,卸売業,0.00%,TOPIX Small 2,,
20240430,ピーバンドットコム,3559,卸売業,0.00%,TOPIX Small 2,,
20240430,テモナ,3985,情報・通信業,0.00%,TOPIX Small 2,,
20240430,アトラグループ,6029,サービス業,0.00%,TOPIX Small 2,,
20240430,デザインワン・ジャパン,6048,サービス業,0.00%,TOPIX Small 2,,
20240430,テノ．ホールディングス,7037,サービス業,0.00%,TOPIX Small 2,,
20240430,ピアラ,7044,サービス業,0.00%,TOPIX Small 2,,
20240430,トップカルチャー,7640,小売業,0.00%,TOPIX Small 2,,
20240430,シンシア,7782,精密機器,0.00%,TOPIX Small 2,,
（注1）ニューインデックス区分欄には、「TOPIX Core30」、「TOPIX Large70」、「TOPIX Mid400」、「TOPIX Small 1」、「TOPIX Small 2」のいずれかを記載します。,,,,,,,
　　　それぞれの記載は、以下の指数に組入れられていることを表します。,,,,,,,
　　　・TOPIX Core30  … TOPIX Core30、 TOPIX 100、 TOPIX 500、 TOPIX 1000,,,,,,,
　　　・TOPIX Large70 … TOPIX Large70、TOPIX 100、 TOPIX 500、 TOPIX 1000,,,,,,,
　　　・TOPIX Mid400  … TOPIX Mid400、 TOPIX 500、 TOPIX 1000,,,,,,,
　　　・TOPIX Small 1 … TOPIX Small、TOPIX Small 500、 TOPIX 1000,,,,,,,
　　　・TOPIX Small 2 … TOPIX Small (非TOPIX 1000),,,,,,,
,,,,,,,
お問い合わせ先,,,,,,,
株式会社ＪＰＸ総研　インデックスビジネス部　index@jpx.co.jp,,,,,,,
,,,,,,,
【免責事項】,,,,,,,
・本資料の一切の権利は、株式会社ＪＰＸ総研又は株式会社ＪＰＸ総研の関連会社（以下「JPX」という。）に属しており、いかなる目的を問わず、無断複製・転載を禁じます。,,,,,,,
・JPXが算出する株価指数の指数値及び商標は、JPXの知的財産であり、JPXが算出する株価指数に関するすべての権利はJPXが所有しています。,,,,,,,
　このため、JPXが算出する株価指数を使用して、ファンドやリンク債などの金融商品を組成、売り出す場合（相対契約によるオプション、スワップ、ワラントなどのデリバティブ取引の対象にする場合を含みます。）など、,,,,,,,
　JPXが算出する株価指数を商業的に利用する場合には、JPXとのライセンス契約が必要となります。,,,,,,,
・本資料は、予告なく変更される場合があります。また、本資料に掲載されている情報の作成には万全を期していますが、当該情報の完全性を保証するものではありません。,,,,,,,
・当社は、本資料及び本資料から得た情報を利用したことにより発生するいかなる費用又は損害等の一切について責任を負いません。,,,,,,,
